%Reference (Lon,Lat): -164.3750557302111,54.52915370772697, Dimensions: 491,770, Extent: -164.96499666450117,-164.12175031191683,54.38552515474153,54.92376750745494
-164.663 54.615 -11.015539 35.106392 0.003579 0.000002040   275   290   264   288
-164.667 54.604 -11.023198 35.069279 0.004922 0.000021868   290   298   264   276
-164.669 54.593 -11.024802 35.061829 0.005790 0.000024455   298   306   264   276
-164.656 54.603 -11.012413 35.121761 0.004773 0.000006368   290   298   276   288
-164.655 54.593 -11.013957 35.114239 0.005790 0.000011759   298   306   276   288
-164.749 54.584 -11.090807 34.726986 0.008171 0.000003158   306   313   192   204
-164.749 54.577 -11.092335 34.717922 0.008890 0.000004269   313   321   192   204
-164.739 54.588 -11.082160 34.772633 0.007860 0.000007610   306   309   204   210
-164.739 54.583 -11.082883 34.769131 0.008163 0.000006587   309   313   204   210
-164.733 54.588 -11.077092 34.799473 0.007546 0.000030139   306   309   210   216
-164.733 54.583 -11.077805 34.796040 0.008305 0.000017449   309   313   210   216
-164.739 54.579 -11.083707 34.764114 0.008629 0.000013133   313   317   204   210
-164.739 54.574 -11.084559 34.758881 0.009175 0.000010293   317   321   204   210
-164.734 54.580 -11.079921 34.784389 0.008761 0.000020375   313   315   210   213
-164.734 54.578 -11.079991 34.783691 0.008855 0.000040349   315   317   210   213
-164.730 54.580 -11.076879 34.800541 0.008713 0.000042111   313   315   213   216
-164.730 54.577 -11.077296 34.798061 0.009277 0.000029299   315   317   213   216
-164.734 54.574 -11.079318 34.786732 0.009260 0.000019898   317   321   210   216
-164.749 54.568 -11.093913 34.708057 0.009314 0.000003194   321   329   192   204
-164.749 54.559 -11.095418 34.698578 0.009409 0.000003893   329   337   192   204
-164.739 54.570 -11.085364 34.753887 0.009139 0.000010447   321   325   204   210
-164.739 54.566 -11.086174 34.748890 0.009757 0.000012477   325   329   204   210
-164.733 54.570 -11.080119 34.781757 0.009404 0.000008980   321   325   210   216
-164.733 54.566 -11.080935 34.776779 0.009596 0.000007641   325   329   210   216
-164.739 54.561 -11.086980 34.743900 0.009626 0.000008775   329   333   204   210
-164.741 54.558 -11.089111 34.732052 0.009131 0.000038447   333   335   204   207
-164.741 54.555 -11.089519 34.729549 0.010285 0.000140407   335   337   204   207
-164.737 54.558 -11.086060 34.748260 0.009636 0.000085000   333   335   207   210
-164.736 54.555 -11.086472 34.745766 0.010206 0.000078245   335   337   207   210
-164.733 54.561 -11.081738 34.771801 0.009938 0.000014700   329   333   210   216
-164.724 54.583 -11.064653 34.865246 0.008238 0.000018223   306   321   216   240
-164.723 54.567 -11.067737 34.846691 0.009770 0.000022649   321   337   216   240
-164.752 54.552 -11.099385 34.676376 0.009376 0.000016068   337   340   192   198
-164.752 54.549 -11.100075 34.672047 0.009819 0.000012434   340   344   192   198
-164.748 54.554 -11.094981 34.700024 0.009591 0.000003033   337   338   198   201
-164.748 54.552 -11.095245 34.698349 0.009991 0.000129986   338   340   198   201
-164.745 54.551 -11.092560 34.712769 0.010463 0.000034158   338   340   201   204
-164.748 54.550 -11.095647 34.695843 0.010144 0.000060928   340   342   198   201
-164.748 54.548 -11.096039 34.693333 0.010580 0.000079132   342   344   198   201
-164.743 54.549 -11.092946 34.710266 0.010806 0.000040723   340   342   201   204
-164.752 54.545 -11.100758 34.666828 0.010248 0.000023022   344   348   192   198
-164.752 54.540 -11.101548 34.660549 0.011136 0.000017219   348   352   192   198
-164.746 54.545 -11.095321 34.695923 0.011012 0.000023150   344   348   198   204
-164.746 54.540 -11.096059 34.689877 0.011641 0.000017184   348   352   198   204
-164.738 54.554 -11.088535 34.734283 0.010519 0.000037827   337   340   204   210
-164.740 54.550 -11.090576 34.722889 0.010587 0.000035454   340   342   204   207
-164.738 54.549 -11.087550 34.739109 0.010830 0.000012903   340   342   207   210
-164.740 54.540 -11.087794 34.735077 0.011593 0.000031288   344   352   204   216
-164.752 54.536 -11.102348 34.654041 0.010972 0.000008213   352   356   192   198
-164.752 54.532 -11.103199 34.647266 0.011132 0.000009843   356   360   192   198
-164.747 54.536 -11.096775 34.683830 0.011343 0.000012449   352   356   198   204
-164.747 54.533 -11.097614 34.677155 0.011615 0.000083073   356   360   198   204
-164.749 54.528 -11.101659 34.652252 0.011734 0.000098315   360   368   192   204
-164.740 54.535 -11.089372 34.722393 0.012095 0.000064393   352   360   204   216
-164.656 54.584 -11.034015 35.015945 0.006624 0.000075922   306   337   240   288
-164.636 54.646 -10.988031 35.249397 0.001375 0.000003275   245   260   288   312
-164.637 54.632 -10.991036 35.230156 0.001864 0.000002202   260   275   288   312
